,Match_Id,cum_run_conceded,cum_ball_thrown,cum_wicket,Player_Id
1630,419130,0,0,0.0,280
2279,501215,19,6,0.0,280
2339,501220,57,30,0.0,280
2451,501230,89,54,1.0,280
2499,501234,100,66,1.0,280
3334,548339,130,90,2.0,280
3515,548356,149,99,2.0,280
3901,598005,157,105,2.0,280
3946,598009,185,130,2.0,280
4014,598015,205,155,2.0,280
4050,598018,236,179,2.0,280
4107,598023,278,205,2.0,280
4141,598026,298,229,2.0,280
4267,598037,323,253,2.0,280
4353,598044,357,277,3.0,280
4411,598049,394,301,3.0,280
4457,598053,405,320,5.0,280
4492,598056,440,338,6.0,280
4552,598061,485,362,9.0,280
4602,598065,504,386,10.0,280
4660,598070,559,407,10.0,280
4707,598074,584,425,12.0,280
4732,598076,617,449,13.0,280
5625,829738,631,467,13.0,280
5809,829772,664,491,14.0,280
6250,980924,686,503,14.0,280
6325,980936,716,519,14.0,280
6374,980944,750,543,17.0,280
6398,980948,778,564,19.0,280
6436,980954,810,588,20.0,280
6478,980962,851,612,22.0,280
6528,980970,886,636,22.0,280
6554,980974,895,642,22.0,280
6615,980984,935,660,22.0,280
6723,981002,961,672,22.0,280
6769,981010,988,690,22.0,280
2462,501231,0,0,0.0,281
2570,501240,12,12,0.0,281
2463,501231,0,0,0.0,282
2486,501233,30,24,3.0,282
2534,501237,57,48,3.0,282
2571,501240,101,72,4.0,282
2643,501246,123,93,4.0,282
2415,501227,0,0,0.0,283
2475,501232,20,24,1.0,283
2535,501237,37,36,1.0,283
2984,501275,63,48,2.0,283
2996,501276,88,72,4.0,283
3576,548361,127,90,5.0,283
3626,548365,154,108,5.0,283
4039,598017,191,133,5.0,283
4095,598022,205,152,5.0,283
4279,598038,218,164,5.0,283
4528,598059,261,188,6.0,283
2193,501208,0,0,0.0,284
3115,548320,7,6,0.0,284
4516,598058,27,27,0.0,284
4564,598062,30,33,0.0,284
4612,598066,44,39,0.0,284
5045,733984,51,45,0.0,284
5149,734002,65,57,0.0,284
5258,734020,71,63,0.0,284
5382,734042,79,69,0.0,284
5894,829786,86,75,1.0,284
1419,419112,0,0,0.0,286
1963,419157,46,24,1.0,286
2073,419166,64,48,3.0,286
2169,501206,91,72,3.0,286
2217,501210,112,96,4.0,286
2280,501215,138,120,4.0,286
2365,501223,175,144,4.0,286
2522,501236,193,168,6.0,286
3795,548380,208,192,6.0,286
4210,598032,219,204,6.0,286
4613,598066,264,216,6.0,286
4686,598072,298,240,6.0,286
2669,501248,0,0,0.0,290
1891,419151,0,0,0.0,291
1928,419154,17,12,2.0,291
2682,501249,36,24,3.0,291
2204,501209,0,0,0.0,293
2318,501218,25,24,0.0,293
2352,501221,64,48,2.0,293
2705,501251,88,66,3.0,293
2788,501258,116,90,4.0,293
3018,548312,142,114,4.0,293
3053,548315,158,126,4.0,293
3128,548321,184,150,4.0,293
3186,548326,193,168,4.0,293
3231,548330,209,192,4.0,293
3272,548334,224,217,4.0,293
3325,548338,263,241,4.0,293
3369,548342,304,268,4.0,293
3403,548347,326,292,4.0,293
3438,548350,361,316,4.0,293
3489,548354,391,340,4.0,293
3588,548362,423,365,4.0,293
3879,598003,455,389,4.0,293
3912,598006,477,413,4.0,293
3970,598011,499,437,4.0,293
4015,598015,525,455,4.0,293
4096,598022,542,479,4.0,293
4130,598025,568,503,4.0,293
4176,598029,589,522,4.0,293
4303,598040,609,546,4.0,293
4364,598045,639,570,4.0,293
4412,598049,662,594,5.0,293
4529,598059,669,606,5.0,293
4687,598072,692,630,6.0,293
4778,729286,713,654,7.0,293
4825,729294,745,670,7.0,293
4847,729298,774,688,8.0,293
4897,729306,803,706,9.0,293
4942,729314,827,730,10.0,293
5023,733980,846,754,11.0,293
5057,733986,876,778,12.0,293
5082,733990,903,802,12.0,293
5230,734016,937,822,12.0,293
5346,734036,972,846,14.0,293
5388,734044,1000,870,15.0,293
5712,829752,1024,882,15.0,293
6010,829806,1049,900,15.0,293
6411,980950,1067,924,15.0,293
6505,980966,1099,948,15.0,293
6562,980976,1122,966,17.0,293
6699,980998,1152,990,17.0,293
2607,501243,0,0,0.0,294
2655,501247,29,24,2.0,294
2716,501252,50,48,2.0,294
2800,501259,94,61,2.0,294
2842,501263,117,73,2.0,294
3577,548361,137,94,4.0,294
3760,548377,181,119,4.0,294
3806,548381,210,138,4.0,294
2429,501228,0,0,0.0,296
2789,501258,36,24,1.0,296
2834,501262,56,48,2.0,296
3273,548334,82,72,2.0,296
3589,548362,112,96,2.0,296
3670,548369,130,120,2.0,296
3727,548374,158,140,2.0,296
3761,548377,177,164,2.0,296
3783,548379,214,189,2.0,296
3831,548383,238,214,2.0,296
3853,548385,286,238,2.0,296
4779,729286,346,264,2.0,296
4815,729292,355,282,3.0,296
4886,729304,385,306,5.0,296
4961,729318,401,330,8.0,296
5034,733982,430,353,10.0,296
5069,733988,463,377,12.0,296
5114,733996,504,401,13.0,296
5162,734004,539,425,14.0,296
5244,734018,580,442,14.0,296
5291,734026,609,460,16.0,296
5503,829718,645,484,18.0,296
5538,829724,683,508,19.0,296
5650,829742,719,528,19.0,296
5756,829762,769,552,19.0,296
5829,829776,793,576,21.0,296
6298,980932,822,588,21.0,296
6454,980958,859,612,21.0,296
6492,980964,886,630,21.0,296
6555,980974,920,654,21.0,296
6599,980982,951,672,21.0,296
6625,980986,976,690,21.0,296
6665,980992,1013,712,23.0,296
6733,981004,1032,724,23.0,296
2843,501263,0,0,0.0,297
2906,501268,10,6,0.0,297
3042,548314,27,30,0.0,297
3079,548317,55,48,0.0,297
3138,548322,77,73,0.0,297
3174,548325,118,97,0.0,297
3439,548350,147,119,0.0,297
3490,548354,177,144,0.0,297
3552,548359,206,168,0.0,297
3600,548363,238,186,0.0,297
4115,598024,257,199,0.0,297
4398,598048,266,218,0.0,297
4636,598068,294,236,1.0,297
2109,419169,0,0,0.0,298
2268,501214,17,24,1.0,298
2631,501245,40,36,1.0,298
2844,501263,64,48,1.0,298
2727,501253,0,0,0.0,299
2752,501255,14,18,2.0,299
2858,501264,38,36,2.0,299
2892,501267,48,48,2.0,299
3031,548313,67,66,3.0,299
3253,548332,74,78,3.0,299
3287,548335,101,102,3.0,299
3391,548346,137,121,3.0,299
3476,548353,171,145,3.0,299
3516,548356,193,169,3.0,299
3540,548358,202,187,3.0,299
3601,548363,220,215,3.0,299
3646,548367,237,233,3.0,299
3682,548370,276,258,3.0,299
3796,548380,309,282,3.0,299
3902,598005,332,306,3.0,299
3935,598008,349,330,3.0,299
4004,598014,365,342,3.0,299
4028,598016,403,368,3.0,299
4075,598020,419,380,3.0,299
4108,598023,430,405,3.0,299
4186,598030,446,431,3.0,299
4211,598032,477,455,3.0,299
4304,598040,500,479,3.0,299
4338,598043,530,503,3.0,299
4390,598047,554,527,3.0,299
4443,598052,574,545,3.0,299
4517,598058,612,569,4.0,299
4540,598060,637,593,7.0,299
4614,598066,649,605,7.0,299
4688,598072,671,629,8.0,299
4803,729290,697,653,8.0,299
4859,729300,718,674,9.0,299
4898,729306,737,698,12.0,299
4953,729316,777,722,12.0,299
4991,729322,800,746,14.0,299
5035,733982,817,770,16.0,299
5107,733994,833,794,18.0,299
5129,733998,847,818,22.0,299
5178,734006,870,842,23.0,299
5207,734012,891,866,25.0,299
5259,734020,929,888,26.0,299
5292,734026,966,910,26.0,299
5335,734034,993,934,28.0,299
5383,734042,1029,958,28.0,299
5493,829716,1051,972,28.0,299
5539,829724,1082,996,28.0,299
5589,829732,1112,1019,30.0,299
5617,829736,1137,1043,30.0,299
5692,829748,1158,1067,31.0,299
5737,829756,1182,1085,32.0,299
5767,829764,1208,1109,35.0,299
5843,829778,1231,1133,37.0,299
5895,829786,1263,1157,39.0,299
5928,829792,1305,1181,41.0,299
5966,829798,1349,1205,44.0,299
5996,829804,1369,1229,45.0,299
6044,829812,1403,1253,46.0,299
6091,829820,1442,1264,46.0,299
6181,980912,1458,1282,46.0,299
6229,980920,1513,1306,48.0,299
6274,980928,1542,1330,48.0,299
6314,980934,1559,1354,49.0,299
6345,980940,1588,1378,53.0,299
6399,980948,1625,1402,54.0,299
6455,980958,1642,1420,55.0,299
6544,980972,1678,1444,56.0,299
6575,980978,1706,1468,58.0,299
6616,980984,1729,1486,59.0,299
6637,980988,1749,1510,60.0,299
6686,980996,1781,1534,60.0,299
6759,981008,1813,1558,62.0,299
6794,981014,1846,1582,62.0,299
6834,981020,1877,1606,64.0,299
6849,981022,1896,1630,67.0,299
6860,981024,1923,1654,69.0,299
2845,501263,0,0,0.0,300
2893,501267,0,0,0.0,301
5245,734018,2,4,0.0,301
5370,734040,11,10,0.0,301
2229,501211,0,0,0.0,302
2389,501225,35,18,0.0,302
2559,501239,55,36,2.0,302
2595,501242,77,60,4.0,302
2728,501253,103,84,4.0,302
2764,501256,138,108,5.0,302
2801,501259,160,125,9.0,302
2917,501269,196,149,9.0,302
3209,548328,229,167,9.0,302
3265,548333,253,191,9.0,302
3335,548339,285,212,9.0,302
3379,548344,318,230,9.0,302
3416,548348,351,255,9.0,302
4256,598036,364,267,9.0,302
4591,598064,385,285,9.0,302
3067,548316,0,0,0.0,303
3019,548312,0,0,0.0,305
3054,548315,12,6,0.0,305
4541,598060,22,18,0.0,305
4673,598071,27,24,0.0,305
4789,729288,45,30,0.0,305
4860,729300,68,42,0.0,305
4962,729318,78,48,0.0,305
5091,733992,117,66,0.0,305
5115,733996,138,78,1.0,305
5150,734002,162,84,1.0,305
5434,734052,173,90,1.0,305
5575,829730,177,96,1.0,305
5670,829746,187,102,1.0,305
5854,829780,202,108,1.0,305
5911,829790,210,114,1.0,305
5948,829796,233,126,1.0,305
5997,829804,238,132,2.0,305
6054,829814,266,150,3.0,305
6213,980918,274,156,3.0,305
6251,980924,285,162,3.0,305
6286,980930,288,168,3.0,305
6346,980940,305,180,3.0,305
6381,980946,321,192,3.0,305
6514,980968,332,198,3.0,305
6687,980996,343,204,3.0,305
3602,548363,0,0,0.0,306
3032,548313,0,0,0.0,307
3092,548318,20,25,0.0,307
3163,548324,43,49,0.0,307
3199,548327,70,71,0.0,307
3254,548332,97,96,0.0,307
3288,548335,102,108,0.0,307
3392,548346,141,132,0.0,307
3477,548353,178,158,0.0,307
3903,598005,211,176,0.0,307
5083,733990,0,0,0.0,308
3043,548314,0,0,0.0,309
3080,548317,26,24,0.0,309
3139,548322,52,50,0.0,309
3309,548337,95,74,0.0,309
3357,548341,118,98,0.0,309
3440,548350,151,124,0.0,309
3913,598006,169,149,0.0,309
3958,598010,197,175,0.0,309
4005,598014,211,200,0.0,309
4061,598019,237,224,0.0,309
4116,598024,265,243,0.0,309
4196,598031,289,262,0.0,309
4268,598037,338,286,0.0,309
4444,598052,380,310,1.0,309
4505,598057,419,334,2.0,309
4576,598063,442,358,5.0,309
4637,598068,474,382,7.0,309
4661,598070,501,406,8.0,309
4733,598076,540,430,8.0,309
4744,598077,576,454,8.0,309
5184,734008,609,478,10.0,309
5231,734016,634,502,11.0,309
5268,734022,653,520,12.0,309
5356,734038,680,538,12.0,309
5403,734046,705,562,12.0,309
2923,501270,0,0,0.0,310
3044,548314,9,12,1.0,310
3093,548318,49,37,1.0,310
4006,598014,80,61,1.0,310
4062,598019,96,86,1.0,310
4117,598024,126,109,1.0,310
4163,598028,141,130,1.0,310
4197,598031,161,155,1.0,310
4269,598037,181,179,4.0,310
4315,598041,201,203,9.0,310
4399,598048,243,227,9.0,310
4445,598052,259,251,9.0,310
4468,598054,294,275,10.0,310
4506,598057,332,299,11.0,310
4577,598063,369,323,12.0,310
4638,598068,392,347,12.0,310
4662,598070,424,371,14.0,310
4734,598076,440,395,19.0,310
4745,598077,468,419,20.0,310
4804,729290,504,443,21.0,310
4836,729296,531,461,21.0,310
4873,729302,576,483,22.0,310
4978,729320,614,501,23.0,310
5024,733980,635,519,26.0,310
5046,733984,661,543,28.0,310
5108,733994,688,567,28.0,310
5163,734004,708,591,28.0,310
5185,734008,750,615,29.0,310
5232,734016,787,637,30.0,310
5269,734022,793,643,31.0,310
5357,734038,840,667,31.0,310
5404,734046,879,685,32.0,310
5477,829714,933,707,32.0,310
5515,829720,959,731,35.0,310
5550,829726,1014,755,35.0,310
5590,829732,1043,773,35.0,310
5638,829740,1063,785,35.0,310
5671,829746,1089,809,36.0,310
5723,829754,1130,833,36.0,310
5790,829768,1147,845,36.0,310
5869,829782,1173,857,36.0,310
5929,829792,1195,881,38.0,310
5986,829802,1232,905,39.0,310
6070,829816,1272,929,39.0,310
6111,829824,1317,953,40.0,310
6170,980910,1359,977,40.0,310
6208,980916,1398,1001,40.0,310
6240,980922,1413,1013,40.0,310
6412,980950,1453,1037,41.0,310
6437,980954,1476,1049,42.0,310
6466,980960,1498,1061,42.0,310
6506,980966,1517,1073,42.0,310
3055,548315,0,0,0.0,311
3116,548320,10,12,0.0,311
3255,548332,56,36,0.0,311
3297,548336,85,60,0.0,311
3358,548341,128,85,0.0,311
3430,548349,159,110,0.0,311
3627,548365,194,128,0.0,311
3647,548367,218,152,0.0,311
3707,548372,254,176,0.0,311
3762,548377,278,201,0.0,311
3807,548381,311,225,0.0,311
5036,733982,337,249,0.0,311
5070,733988,366,273,1.0,311
5116,733996,394,297,2.0,311
5504,829718,450,315,4.0,311
5540,829724,487,339,5.0,311
5700,829750,510,351,5.0,311
5724,829754,538,375,6.0,311
5757,829762,561,399,8.0,311
5830,829776,575,417,9.0,311
5878,829784,597,429,9.0,311
5912,829790,616,453,11.0,311
5973,829800,629,465,12.0,311
6017,829808,665,489,14.0,311
6045,829812,677,501,16.0,311
6078,829818,707,513,16.0,311
6112,829824,737,537,18.0,311
6124,829826,752,555,20.0,311
6182,980912,778,578,21.0,311
6263,980926,811,602,21.0,311
6299,980932,843,620,21.0,311
6326,980936,863,632,21.0,311
6456,980958,909,656,22.0,311
3056,548315,0,0,0.0,312
3068,548316,0,0,0.0,313
3612,548364,11,6,0.0,313
3069,548316,0,0,0.0,314
3103,548319,28,18,0.0,314
3187,548326,46,42,0.0,314
3241,548331,63,56,0.0,314
3274,548334,95,81,0.0,314
3347,548340,111,87,0.0,314
3393,548346,130,111,0.0,314
3478,548353,141,123,0.0,314
3528,548357,150,135,0.0,314
3947,598009,163,147,0.0,314
5186,734008,180,159,0.0,314
5270,734022,200,183,2.0,314
5639,829740,223,207,4.0,314
5823,829774,249,225,5.0,314
5987,829802,278,249,6.0,314
6113,829824,309,273,7.0,314
6252,980924,337,291,7.0,314
6327,980936,364,315,8.0,314
6375,980944,395,339,8.0,314
3081,548317,0,0,0.0,315
3175,548325,29,24,0.0,315
3210,548328,51,48,0.0,315
3266,548333,69,73,0.0,315
3348,548340,93,97,0.0,315
3431,548349,119,121,0.0,315
3467,548352,130,145,0.0,315
3541,548358,154,169,0.0,315
3590,548362,167,193,0.0,315
3660,548368,185,218,0.0,315
3717,548373,213,242,0.0,315
3741,548375,227,266,0.0,315
3797,548380,242,285,0.0,315
3832,548383,257,309,0.0,315
3868,548386,281,333,0.0,315
3880,598003,318,357,0.0,315
3959,598010,331,381,0.0,315
3994,598013,359,405,0.0,315
4051,598018,376,429,0.0,315
4084,598021,407,453,0.0,315
4152,598027,439,478,0.0,315
4233,598034,459,502,0.0,315
4257,598036,476,526,3.0,315
4291,598039,498,550,3.0,315
4365,598045,533,574,4.0,315
4400,598048,547,598,4.0,315
4482,598055,567,622,5.0,315
4518,598058,596,646,5.0,315
4565,598062,608,670,7.0,315
4615,598066,630,694,11.0,315
4708,598074,656,718,11.0,315
4770,729284,667,742,11.0,315
4826,729294,687,766,15.0,315
4887,729304,705,790,16.0,315
4929,729312,722,814,17.0,315
4979,729320,746,838,20.0,315
5001,733976,785,868,20.0,315
5047,733984,811,892,20.0,315
5084,733990,839,916,22.0,315
5151,734002,877,940,23.0,315
5222,734014,907,964,24.0,315
5260,734020,925,988,25.0,315
5303,734028,946,1012,26.0,315
5326,734032,970,1036,27.0,315
5384,734042,990,1060,31.0,315
5413,734048,1009,1084,31.0,315
5447,734054,1039,1108,31.0,315
5460,829710,1085,1132,32.0,315
5505,829718,1113,1156,32.0,315
5626,829738,1139,1180,32.0,315
5663,829744,1156,1204,33.0,315
5693,829748,1194,1228,34.0,315
5783,829766,1232,1252,34.0,315
5949,829796,1262,1276,34.0,315
6034,829810,1281,1300,38.0,315
6230,980920,1319,1324,39.0,315
6287,980930,1345,1348,39.0,315
6376,980944,1367,1372,41.0,315
6420,980952,1399,1396,42.0,315
6444,980956,1421,1420,44.0,315
6493,980964,1443,1438,45.0,315
6676,980994,1488,1462,45.0,315
6713,981000,1498,1484,45.0,315
6750,981006,1532,1508,46.0,315
6795,981014,1562,1532,47.0,315
6835,981020,1588,1556,50.0,315
3140,548322,0,0,0.0,316
3176,548325,31,24,0.0,316
3222,548329,50,49,0.0,316
3242,548331,69,73,0.0,316
3310,548337,102,97,0.0,316
3359,548341,120,121,0.0,316
3441,548350,153,147,0.0,316
3491,548354,184,171,0.0,316
3821,548382,215,196,0.0,316
4401,598048,245,220,0.0,316
5565,829728,276,240,0.0,316
5784,829766,305,264,4.0,316
5800,829770,332,282,5.0,316
5831,829776,350,306,6.0,316
5896,829786,373,318,7.0,316
5950,829796,390,342,9.0,316
6158,980908,420,366,9.0,316
6190,980914,439,390,12.0,316
6445,980956,476,414,12.0,316
6515,980968,515,438,12.0,316
6592,980980,543,450,12.0,316
3153,548323,0,0,0.0,317
3232,548330,0,0,0.0,318
3380,548344,24,18,0.0,318
3298,548336,0,0,0.0,321
3336,548339,29,22,0.0,321
3381,548344,67,47,0.0,321
3417,548348,90,70,0.0,321
3504,548355,115,94,0.0,321
3553,548359,134,119,0.0,321
3613,548364,170,144,0.0,321
3693,548371,195,170,0.0,321
3728,548374,233,195,0.0,321
3750,548376,266,220,0.0,321
3784,548379,294,244,0.0,321
3936,598008,316,265,0.0,321
3981,598012,335,289,0.0,321
4063,598019,368,314,0.0,321
4085,598021,391,338,0.0,321
4142,598026,411,363,0.0,321
4187,598030,446,387,0.0,321
4222,598033,488,411,0.0,321
4258,598036,528,435,0.0,321
4328,598042,563,459,3.0,321
4421,598050,595,483,3.0,321
4674,598071,619,507,5.0,321
6071,829816,643,531,7.0,321
3370,548342,0,0,0.0,322
3492,548354,22,24,0.0,322
3729,548374,39,49,0.0,322
3763,548377,63,67,0.0,322
3833,548383,100,85,0.0,322
3854,548385,118,109,0.0,322
4469,598054,151,133,0.0,322
4790,729288,179,157,0.0,322
5336,734034,216,175,0.0,322
5566,829728,254,199,0.0,322
5844,829778,277,223,1.0,322
5879,829784,297,235,2.0,322
5939,829794,316,247,2.0,322
5988,829802,350,271,2.0,322
6011,829806,385,295,2.0,322
6055,829814,413,313,4.0,322
6103,829822,438,337,6.0,322
6125,829826,484,361,6.0,322
6138,829828,488,367,6.0,322
6214,980918,506,379,6.0,322
6264,980926,516,385,6.0,322
6335,980938,542,403,6.0,322
6529,980970,561,409,6.0,322
6811,981016,571,415,6.0,322
3382,548344,0,0,0.0,323
3404,548347,3,6,0.0,323
3451,548351,40,30,0.0,323
3566,548360,48,36,0.0,323
2487,501233,0,0,0.0,324
3200,548327,26,18,1.0,324
3289,548335,63,43,1.0,324
3311,548337,73,55,1.0,324
3418,548348,90,79,1.0,324
3275,548334,0,0,0.0,325
3394,548346,29,12,0.0,325
3452,548351,61,36,0.0,325
3479,548353,71,50,0.0,325
3529,548357,102,69,0.0,325
3578,548361,117,82,0.0,325
3614,548364,152,107,0.0,325
3774,548378,188,132,0.0,325
3808,548381,205,144,0.0,325
3904,598005,229,169,0.0,325
3948,598009,250,181,0.0,325
4052,598018,257,187,0.0,325
4244,598035,272,199,0.0,325
4458,598053,287,203,0.0,325
5541,829724,299,209,0.0,325
5591,829732,310,215,1.0,325
5618,829736,315,221,1.0,325
5845,829778,330,233,2.0,325
6183,980912,349,245,3.0,325
6231,980920,374,256,3.0,325
3188,548326,0,0,0.0,326
3349,548340,31,24,0.0,326
3453,548351,65,49,0.0,326
3480,548353,92,74,0.0,326
3530,548357,123,98,0.0,326
3579,548361,157,117,0.0,326
3615,548364,190,136,0.0,326
3775,548378,233,162,0.0,326
3809,548381,263,187,0.0,326
3517,548356,0,0,0.0,328
3542,548358,9,12,0.0,328
3603,548363,23,24,0.0,328
3648,548367,35,36,0.0,328
3798,548380,40,42,0.0,328
5951,829796,0,0,0.0,329
5998,829804,17,18,2.0,329
6056,829814,44,36,3.0,329
6467,980960,66,54,3.0,329
6516,980968,74,60,3.0,329
6770,981010,82,66,3.0,329
3649,548367,0,0,0.0,332
4446,598052,33,24,0.0,332
4519,598058,62,42,0.0,332
3164,548324,0,0,0.0,333
3299,548336,18,24,0.0,333
3337,548339,50,50,0.0,333
3383,548344,68,77,0.0,333
3419,548348,106,102,0.0,333
3505,548355,139,127,0.0,333
3554,548359,185,153,0.0,333
3616,548364,217,179,0.0,333
3694,548371,243,204,0.0,333
3730,548374,283,229,0.0,333
3751,548376,305,253,0.0,333
3785,548379,317,277,0.0,333
3937,598008,357,295,0.0,333
3982,598012,373,319,0.0,333
4064,598019,393,331,0.0,333
4086,598021,428,355,0.0,333
4188,598030,467,379,0.0,333
4223,598033,504,404,0.0,333
4329,598042,532,428,1.0,333
4375,598046,548,452,1.0,333
4422,598050,577,476,3.0,333
4507,598057,616,500,6.0,333
4553,598061,655,524,6.0,333
4592,598064,690,548,7.0,333
4649,598069,711,572,8.0,333
4675,598071,739,596,9.0,333
4791,729288,768,620,10.0,333
4837,729296,803,638,11.0,333
5152,734002,843,662,12.0,333
5389,734044,863,674,13.0,333
5414,734048,878,692,15.0,333
5435,734052,911,716,15.0,333
5448,734054,970,740,17.0,333
3276,548334,0,0,0.0,334
3764,548377,39,24,0.0,334
3786,548379,79,49,0.0,334
3855,548385,129,74,0.0,334
3881,598003,159,98,0.0,334
3914,598006,182,117,0.0,334
4177,598029,212,136,0.0,334
5002,733976,225,142,0.0,334
5048,733984,250,154,1.0,334
5461,829710,277,172,1.0,334
5506,829718,298,190,1.0,334
5567,829728,314,202,1.0,334
5627,829738,334,226,3.0,334
5664,829744,373,250,5.0,334
5694,829748,394,268,5.0,334
5785,829766,400,274,6.0,334
5801,829770,424,298,7.0,334
5832,829776,450,322,9.0,334
5897,829786,472,332,10.0,334
5952,829796,482,344,11.0,334
6035,829810,532,368,12.0,334
6072,829816,569,392,12.0,334
6159,980908,601,416,15.0,334
6191,980914,625,434,18.0,334
6232,980920,677,458,19.0,334
6288,980930,696,482,20.0,334
6377,980944,714,488,20.0,334
6421,980952,730,500,20.0,334
6446,980956,758,518,20.0,334
6494,980964,784,542,23.0,334
6517,980968,808,566,24.0,334
6593,980980,828,590,28.0,334
6677,980994,849,608,29.0,334
6714,981000,860,620,30.0,334
3360,548341,0,0,0.0,335
3683,548370,29,24,0.0,335
3776,548378,42,48,0.0,335
3822,548382,62,72,0.0,335
4065,598019,86,84,0.0,335
4118,598024,100,102,0.0,335
4164,598028,106,114,0.0,335
4198,598031,127,138,0.0,335
4270,598037,143,156,1.0,335
4316,598041,156,174,3.0,335
4447,598052,195,198,3.0,335
4508,598057,218,210,3.0,335
3856,548385,0,0,0.0,337
3949,598009,0,0,0.0,340
4053,598018,5,6,0.0,340
4143,598026,19,12,0.0,340
4459,598053,21,18,0.0,340
4554,598061,33,24,0.0,340
3405,548347,0,0,0.0,342
3915,598006,30,19,0.0,342
3960,598010,54,40,0.0,342
4199,598031,80,60,0.0,342
5130,733998,104,72,0.0,342
5196,734010,117,78,1.0,342
5233,734016,158,102,2.0,342
3925,598007,0,0,0.0,343
4431,598051,22,21,0.0,343
3926,598007,0,0,0.0,344
3983,598012,24,19,0.0,344
6678,980994,34,25,0.0,344
6715,981000,48,37,1.0,344
6751,981006,76,55,1.0,344
6796,981014,111,73,2.0,344
1805,419144,0,0,0.0,346
2035,419163,32,14,0.0,346
2074,419166,58,38,3.0,346
2194,501208,85,62,4.0,346
2416,501227,121,86,6.0,346
2510,501235,145,104,6.0,346
2656,501247,169,128,7.0,346
2694,501250,194,152,9.0,346
2812,501260,205,158,9.0,346
3211,548328,235,170,10.0,346
3890,598004,267,188,10.0,346
3950,598009,293,212,10.0,346
3995,598013,316,237,10.0,346
4097,598022,350,261,10.0,346
4165,598028,372,287,10.0,346
4212,598032,404,311,10.0,346
4280,598038,441,335,12.0,346
4317,598041,473,359,12.0,346
4423,598050,503,377,12.0,346
4460,598053,537,401,13.0,346
4530,598059,566,425,13.0,346
4566,598062,591,449,18.0,346
4695,598073,618,473,18.0,346
4827,729294,634,485,18.0,346
4848,729298,659,509,19.0,346
4899,729306,691,533,22.0,346
4943,729314,734,557,22.0,346
5025,733980,763,581,24.0,346
5058,733986,799,602,24.0,346
5276,734024,846,624,24.0,346
5347,734036,877,648,24.0,346
5390,734044,901,660,26.0,346
5516,829720,904,672,27.0,346
6422,980952,934,690,27.0,346
3961,598010,0,0,0.0,347
4292,598039,26,18,0.0,347
4709,598074,46,30,0.0,347
4780,729286,78,54,1.0,347
4828,729294,108,78,2.0,347
4849,729298,141,102,3.0,347
4900,729306,186,126,4.0,347
4944,729314,222,150,4.0,347
5026,733980,258,174,4.0,347
5059,733986,280,198,5.0,347
5085,733990,322,222,5.0,347
5131,733998,345,246,5.0,347
5197,734010,351,252,5.0,347
5277,734024,382,276,6.0,347
5391,734044,421,300,7.0,347
6265,980926,447,318,8.0,347
6336,980938,481,342,10.0,347
6447,980956,505,360,10.0,347
6507,980966,538,384,10.0,347
6530,980970,569,408,11.0,347
6563,980976,619,427,11.0,347
6638,980988,653,445,12.0,347
6724,981002,679,463,13.0,347
3971,598011,0,0,0.0,348
4413,598049,20,12,0.0,348
4040,598017,0,0,0.0,349
4098,598022,29,26,0.0,349
4166,598028,67,57,0.0,349
4213,598032,86,79,0.0,349
4281,598038,107,103,2.0,349
4318,598041,142,127,3.0,349
4531,598059,170,151,5.0,349
4567,598062,205,175,5.0,349
4650,598069,222,199,6.0,349
4696,598073,249,223,7.0,349
4918,729310,269,235,8.0,349
5371,734040,285,259,8.0,349
3984,598012,0,0,0.0,350
4041,598017,27,24,0.0,350
4076,598020,67,48,0.0,350
4131,598025,92,72,0.0,350
4153,598027,104,85,0.0,350
4200,598031,116,103,0.0,350
4245,598035,148,121,0.0,350
4293,598039,172,139,0.0,350
4339,598043,201,157,1.0,350
4376,598046,222,175,2.0,350
4432,598051,253,193,2.0,350
4493,598056,267,211,2.0,350
4578,598063,291,223,3.0,350
4697,598073,327,247,4.0,350
4721,598075,349,259,4.0,350
4756,598078,375,277,5.0,350
5478,829714,400,301,6.0,350
5517,829720,421,325,6.0,350
5551,829726,456,349,8.0,350
5592,829732,490,373,9.0,350
5640,829740,513,391,9.0,350
5672,829746,532,415,10.0,350
5725,829754,580,445,12.0,350
5930,829792,603,463,12.0,350
5989,829802,641,487,12.0,350
6073,829816,660,511,15.0,350
6114,829824,683,535,19.0,350
6160,980908,725,559,20.0,350
6215,980918,746,583,20.0,350
6266,980926,765,607,21.0,350
6337,980938,794,631,21.0,350
6413,980950,821,655,22.0,350
6448,980956,856,679,24.0,350
6508,980966,875,697,25.0,350
6564,980976,907,721,26.0,350
6639,980988,937,745,28.0,350
6700,980998,956,769,29.0,350
6725,981002,990,793,31.0,350
6812,981016,1002,805,32.0,350
4054,598018,0,0,0.0,352
4087,598021,17,25,0.0,352
4154,598027,45,49,0.0,352
4234,598034,63,73,0.0,352
4259,598036,113,97,1.0,352
4402,598048,142,121,1.0,352
4568,598062,168,145,3.0,352
4616,598066,186,169,4.0,352
4470,598054,0,0,0.0,353
4029,598016,0,0,0.0,356
4119,598024,27,24,0.0,356
4676,598071,44,39,0.0,356
4746,598077,70,63,1.0,356
4757,598078,100,87,1.0,356
4792,729288,106,93,2.0,356
