,Match_Id,Season_Id,City_Name,Batting_first_team,Batting_second_team,form_diff,target,Win_percent_1,Win_percent_2,Win_Ground_1,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131
289,598033,6,Dharamsala,4,6,0,1,0.375,-0.642857142857143,0.5,31.093023255814,133.300099700897,0.957128614157527,36,24,9,53.4722222222222,134.052924791086,0.828690807799443,36,24,9,227,120.744680851064,0.702127659574468,529,429,7.3986013986014,36.3125,139.663461538462,0.771634615384615,36,24,9,15,104.651162790698,0.406976744186047,65.3333333333333,40.3333333333333,9.71900826446281,21.0454545454545,117.811704834606,0.67175572519084,31.0375,24.3,7.66358024691358,57.6428571428571,123.583460949464,0.69218989280245,36,24,9,30.3636363636364,128.461538461538,0.776923076923077,36,24,9,10.5217391304348,99.5884773662552,0.551440329218107,48.72,38.84,7.52626158599382,5,45.4545454545455,0,107,77.8571428571429,8.24587155963303,19,67.8571428571429,0.142857142857143,23.2608695652174,18.2826086956522,7.63376932223543,-46.8064516129032,-123.805460750853,-0.716723549488055,-36,-24,-9,-18.3333333333333,-100,-0.63030303030303,-36,-24,-9,-32.1851851851852,-122.222222222222,-0.618846694796062,-45.1333333333333,-35.1111111111111,-7.7126582278481,-49.3833333333333,-144.044725328148,-0.931453573164803,-36,-24,-9,-37.8412698412698,-158.933333333333,-1.15466666666667,-35,-21.6666666666667,-9.69230769230769,-14,-93.3333333333333,-0.533333333333333,-36,-24,-9,-16.8571428571429,-108.256880733945,-0.715596330275229,-36,-24,-9,-28.6666666666667,-128.358208955224,-0.686567164179104,-38.7872340425532,-30.5106382978723,-7.62761506276151,-2,-100,0,-67,-45,-8.93333333333333,-11.8888888888889,-115.05376344086,-0.774193548387097,-48.0975609756098,-36,-8.01626016260163,-13.3333333333333,-66.6666666666667,-0.3,-30.9122807017544,-23.7543859649123,-7.80797636632201
290,598034,6,Kolkata,1,7,0.4,0,0.75,-0.636363636363636,0.571428571428571,39.1034482758621,146.98639014906,0.930654569021387,35.7241379310345,29.4137931034483,7.28722157092614,43.8630136986301,127.113934100834,0.705041683207622,36,24,9,43.0243902439024,109.838107098381,0.587795765877958,57.0689655172414,44.3448275862069,7.72161741835148,46,113.321167883212,0.56021897810219,62,30,12.4,25.8,121.013133208255,0.679174484052533,36,24,9,35.5714285714286,120.289855072464,0.72463768115942,36,24,9,16.3125,129.207920792079,0.702970297029703,44.6388888888889,36.5555555555556,7.32674772036474,37.5,119.047619047619,0.666666666666667,34.2692307692308,29.0384615384615,7.08079470198676,8,53.3333333333333,0,63,73,5.17808219178082,21.5,89.5833333333333,0.416666666666667,39.8571428571429,37.6,6.36018237082067,8,88.8888888888889,0.388888888888889,36.475,27.975,7.8230563002681,-31.75,-131.833910034602,-0.949826989619377,-26.3684210526316,-19,-8.32686980609418,-54.5757575757576,-117.866492146597,-0.674083769633508,-36,-24,-9,-29.8939393939394,-124.558080808081,-0.689393939393939,-36,-24,-9,-43.5205479452055,-134.561626429479,-0.809826344769166,-68.25,-46.5,-8.80645161290323,-33.6122448979592,-147.053571428571,-0.957142857142857,-48.25,-34.65625,-8.35347159603246,-34.8333333333333,-127.283800243605,-0.701583434835566,-36,-24,-9,-24.28,-138.268792710706,-0.96127562642369,-32.7012987012987,-27.4545454545455,-7.14664143803217,-11.4444444444444,-94.4954128440367,-0.477064220183486,-36,-25.0689655172414,-8.6162310866575,-2,-100,0,-21.5272727272727,-16.0363636363636,-8.05442176870748,-2.8,-40,0,-35.2553191489362,-28.3617021276596,-7.45836459114779,-26.3333333333333,-86.8131868131868,-0.527472527472527,-22.5185185185185,-20.8395061728395,-6.48341232227488
291,598035,6,Chennai,11,3,0.2,0,0.5,-0.833333333333333,0.4,32.8181818181818,131.99268738574,0.881170018281536,36,24,9,39.0142857142857,121.001329198051,0.697385910500665,65,49,7.95918367346939,39.75,95.2095808383234,0.37125748502994,28,24,7,63.9230769230769,124.40119760479,0.664670658682635,70,38,11.0526315789474,14.7333333333333,94.8497854077253,0.351931330472103,30.4736842105263,25.1842105263158,7.2601880877743,0,0,0,36,24,9,13.4444444444444,111.009174311927,0.587155963302752,60.6666666666667,34,10.7058823529412,44.4,141.40127388535,0.764331210191083,90.25,64.5,8.3953488372093,19.4,115.47619047619,0.523809523809524,36.96,27.56,8.04644412191582,9.21428571428571,100.78125,0.390625,37.6037735849057,33.188679245283,6.79818078453667,10.5,63.6363636363636,0.121212121212121,45.25,33.0625,8.2117202268431,-53.3103448275862,-120.031055900621,-0.663043478260869,-36,-24,-9,-34.2307692307692,-125.070264193367,-0.748735244519393,-49,-36,-8.16666666666667,-40.2469135802469,-135.382059800664,-0.790697674418605,-58.7142857142857,-46.6428571428571,-7.55283307810107,-48.9814814814815,-137.046632124352,-0.750259067357513,-36,-24,-9,-30.21875,-130.85250338295,-0.733423545331529,-32.3432835820896,-24.0298507462687,-8.07577639751553,-30.6410256410256,-123.706004140787,-0.631469979296066,-40.0652173913044,-31.3478260869565,-7.66851595006935,-56.8,-172.121212121212,-1.05454545454545,-28.9259259259259,-23.8148148148148,-7.28771384136859,-49.2,-120.825147347741,-0.660117878192534,-36,-24,-9,-14.1333333333333,-107.070707070707,-0.484848484848485,-31.5211267605634,-29.4084507042254,-6.43103448275862,-7.6,-122.58064516129,-0.903225806451613,-56,-40,-8.4,-10.1666666666667,-129.787234042553,-0.723404255319149,-27.86,-20.36,-8.21021611001965
292,598036,6,Kolkata,4,1,0,0,0.375,-0.666666666666667,0.571428571428571,31.3409090909091,134.013605442177,0.964042759961127,36,24,9,57.6428571428571,123.583460949464,0.69218989280245,36,24,9,30.3636363636364,128.461538461538,0.776923076923077,36,24,9,50.5909090909091,119.292604501608,0.640943193997856,72.4,46.8,9.28205128205128,37.6875,140.88785046729,0.792056074766355,36,24,9,29.2,124.255319148936,0.706382978723404,19.4,15.6,7.46153846153846,118,117.412935323383,0.676616915422886,569,453,7.5364238410596,21.0454545454545,117.811704834606,0.67175572519084,30.8170731707317,24,7.70426829268293,10.5217391304348,99.5884773662552,0.551440329218107,48.1372549019608,38.5490196078431,7.49237029501526,15,187.5,1.5,40.3636363636364,32,7.56818181818182,6,85.7142857142857,0.857142857142857,40.4444444444444,29.6666666666667,8.17977528089888,-32.0555555555556,-110.325047801147,-0.676864244741874,-36,-24,-9,-43.6216216216216,-127.13666797952,-0.705001969279244,-36,-24,-9,-38.7627118644068,-147.643641058748,-0.938670109748225,-35.7241379310345,-29.4137931034483,-7.28722157092614,-42.8809523809524,-109.549878345499,-0.583941605839416,-57.0689655172414,-44.3448275862069,-7.72161741835148,-26,-121.146953405018,-0.688172043010753,-36,-24,-9,-8,-53.3333333333333,0,-113,-97,-6.98969072164949,-31.875,-119.158878504673,-0.719626168224299,-36,-24,-9,-16.375,-129.064039408867,-0.699507389162562,-44.2972972972973,-36.1891891891892,-7.34428678117999,-21.5,-89.5833333333333,-0.416666666666667,-37.1578947368421,-35.2631578947368,-6.32238805970149,0,0,0,-51.5,-31.5,-9.80952380952381,-8,-88.8888888888889,-0.388888888888889,-37.075,-28.575,-7.78477690288714
293,598037,6,Jaipur,11,5,0.0666666666667,0,0.5,-0.4,0.5,143,100.704225352113,0.422535211267606,36,24,9,39.9142857142857,121.372719374457,0.70112945264987,65,49,7.95918367346939,38.1176470588235,129.341317365269,0.770459081836327,36,24,9,32.2,94.7058823529412,0.364705882352941,28,24,7,19.4,115.47619047619,0.523809523809524,37.28,28.52,7.84291725105189,26.3636363636364,132.420091324201,0.776255707762557,58.6666666666667,40.6666666666667,8.65573770491803,14,115.702479338843,0.644628099173554,71,40,10.65,14.75,92.9133858267717,0.354330708661417,29.6455696202532,24.5316455696202,7.25077399380805,51.6,149.132947976879,0.84393063583815,94,65.5,8.61068702290076,9.21428571428571,100.78125,0.390625,37.7407407407407,33.0185185185185,6.85810431856422,10.5,63.6363636363636,0.121212121212121,44.9090909090909,32.7878787878788,8.2181146025878,-47.4705882352941,-114.712153518124,-0.65955934612651,-36,-24,-9,-52.7674418604651,-121.989247311828,-0.675268817204301,-36,-24,-9,-36.4166666666667,-139.438417358009,-0.947032546266752,-30.3709677419355,-23.5483870967742,-7.73835616438356,-26.15,-125.11961722488,-0.655502392344498,-69.4285714285714,-54,-7.71428571428571,-48.8333333333333,-124.152542372881,-0.652542372881356,-15.4444444444444,-12,-7.72222222222222,-59.5,-120.20202020202,-0.727272727272727,-36,-24,-9,-29.75,-150.632911392405,-0.835443037974684,-4,-5,-4.8,-27.375,-146.979865771812,-0.818791946308725,-48.6666666666667,-32.9583333333333,-8.85967130214918,-26.3333333333333,-158,-1.12,-118,-98.5,-7.18781725888325,-4,-57.1428571428571,0,-143,-156,-5.5,-8.25,-82.5,-0.45,-44.1764705882353,-35.3823529411765,-7.49127182044888
294,598038,6,Mumbai,7,2,0,1,0.5,-0.5,0.375,32.3673469387755,132.056619483764,0.949208992506245,26.3684210526316,19,8.32686980609418,53.0294117647059,117.535853976532,0.671447196870926,36,24,9,29.5522388059701,124.528301886792,0.689308176100629,36,24,9,43.3918918918919,134.40770196735,0.807032231059021,68.25,46.5,8.80645161290323,33.6,146.853146853147,0.949300699300699,48.6875,35.03125,8.33898305084746,35.05,127.454545454545,0.700606060606061,36,24,9,24.56,139.229024943311,0.970521541950113,33.1558441558442,27.6103896103896,7.20507996237065,11.4444444444444,94.4954128440367,0.477064220183486,34.5161290322581,24.2258064516129,8.54860186418109,26.3333333333333,86.8131868131868,0.527472527472527,22.2771084337349,20.6265060240964,6.48014018691589,16,103.896103896104,0.467532467532467,24.6415094339623,19.1509433962264,7.72019704433498,2.8,40,0,34.2448979591837,27.6938775510204,7.41930729550479,-60.4583333333333,-155.104222340994,-1.20149652592197,-33.9375,-26.25,-7.75714285714286,-34.3809523809524,-109.063444108761,-0.6797583081571,-53.2,-35.4,-9.01694915254237,-48.2857142857143,-129.106187929717,-0.72192513368984,-80.5,-53.75,-8.98604651162791,-45.5535714285714,-152.389486260454,-0.931899641577061,-36,-24,-9,-35.09375,-119.468085106383,-0.61063829787234,-36,-24,-9,-19.5,-86.6666666666667,-0.355555555555556,-36,-24,-9,-20,-133.333333333333,-0.8,-43.6,-32.8,-7.97560975609756,-12.5,-92.5925925925926,-0.444444444444444,-48,-46.3333333333333,-6.2158273381295,-11.4705882352941,-102.094240837696,-0.387434554973822,-44.7647058823529,-33.3333333333333,-8.05764705882353,-5.5,-74.5762711864407,-0.23728813559322,-38,-29.2222222222222,-7.80228136882129,-2,-28.5714285714286,0,-37.6190476190476,-26.5714285714286,-8.49462365591398
295,598039,6,Chennai,3,1,0,1,0.416666666666667,-0.666666666666667,0.4,26.8409090909091,130.209481808159,0.71664829106946,36,24,9,53.0333333333333,121.080669710807,0.67427701674277,36,24,9,39.9512195121951,135.315985130112,0.788104089219331,58.7142857142857,46.6428571428571,7.55283307810107,50.2222222222222,137.874936451449,0.762582613116421,36,24,9,29.9,123.298969072165,0.628865979381443,40.2391304347826,31.4782608695652,7.66988950276243,49.2,120.825147347741,0.660117878192534,36,24,9,29.5151515151515,129.006622516556,0.717880794701987,31.9420289855072,23.6811594202899,8.09302325581395,56.8,171.084337349398,1.04819277108434,29.8148148148148,24.4814814814815,7.3071104387292,14.1333333333333,107.070707070707,0.484848484848485,31.375,29.3333333333333,6.41761363636364,4,30.7692307692308,0,40,36.4444444444444,6.58536585365854,10.1666666666667,129.787234042553,0.723404255319149,27.4230769230769,20.0384615384615,8.21113243761996,-34.8888888888889,-110.758377425044,-0.677248677248677,-36,-24,-9,-43.1466666666667,-127.151277013752,-0.706483300589391,-36,-24,-9,-34.015873015873,-130.830280830281,-0.881562881562881,-36,-24,-9,-42.7441860465116,-109.600477042338,-0.586762075134168,-53.8387096774194,-42.258064516129,-7.64427480916031,-26.5925925925926,-122.945205479452,-0.719178082191781,-36,-24,-9,-38.1166666666667,-147.548387096774,-0.938064516129032,-35.7241379310345,-29.4137931034483,-7.28722157092614,-31.875,-119.158878504673,-0.719626168224299,-36,-24,-9,-16.375,-129.064039408867,-0.699507389162562,-43.5789473684211,-35.5526315789474,-7.35455218356773,-21.5,-89.5833333333333,-0.416666666666667,-37.7368421052632,-35.8947368421053,-6.30791788856305,-5,-47.6190476190476,0,-55.3636363636364,-37.1818181818182,-8.93398533007335,-8,-88.8888888888889,-0.388888888888889,-37.2439024390244,-28.4634146341463,-7.85089974293059
296,598040,6,Raipur,6,10,-0.2,1,0.5,-0.111111111111111,0.5,46.5625,122.734761120264,0.706754530477759,36,24,9,37.71875,158.607095926413,1.15374507227332,35,21.6666666666667,9.69230769230769,17.2,99.4219653179191,0.635838150289017,36,24,9,48.5737704918033,143.974732750243,0.931000971817298,36,24,9,63,143.181818181818,0.954545454545455,36,24,9,29.5555555555556,136.760925449871,0.745501285347044,36,24,9,31.0714285714286,121.16991643454,0.612813370473538,44.7608695652174,34.8695652173913,7.70199501246883,5.33333333333333,34.7826086956522,0,75.5714285714286,63.5714285714286,7.13258426966292,24.75,139.43661971831,0.816901408450704,38.4375,30.375,7.59259259259259,13.3333333333333,66.6666666666667,0.3,30.5084745762712,23.3559322033898,7.83744557329463,11.8888888888889,115.05376344086,0.774193548387097,49.0243902439024,36.5853658536585,8.04,-40.3698630136986,-130.282935455349,-0.772767462422635,-36,-24,-9,-32.6363636363636,-121.420518602029,-0.759864712514093,-67,-43,-9.34883720930233,-26.6323529411765,-132.966226138032,-0.869309838472834,-33.7391304347826,-27.6521739130435,-7.32075471698113,-41,-292.857142857143,-2.57142857142857,-85,-53,-9.62264150943396,-53.8636363636364,-136.994219653179,-0.716763005780347,-60,-24,-15,-27.3125,-107.371007371007,-0.486486486486487,-42,-42,-6,-23.25,-114.814814814815,-0.597530864197531,-66.6666666666667,-42.3333333333333,-9.44881889763779,-13.8888888888889,-102.459016393443,-0.557377049180328,-27.359375,-23.5,-6.98537234042553,-2.25,-29.0322580645161,0,-36.8780487804878,-28.9024390243902,-7.65569620253165,-11,-90.4109589041096,-0.520547945205479,-43.952380952381,-38.8571428571429,-6.78676470588235,-2,-66.6666666666667,0,-21.4375,-15.375,-8.36585365853659
297,598041,6,Jaipur,2,5,0,0,0.571428571428571,-0.4,0.5,0,0,0,36,24,9,59.5918367346939,154.415653093601,1.19619249074564,33.9375,26.25,7.75714285714286,47.6197183098592,128.947368421053,0.720823798627002,80.5,53.75,8.98604651162791,44.7894736842105,152.236135957066,0.930232558139535,36,24,9,24.2272727272727,124.532710280374,0.658878504672897,26.4285714285714,21.0714285714286,7.52542372881356,34.6666666666667,119.290928050052,0.604796663190824,36,24,9,24,106.666666666667,0.533333333333333,44.75,40.75,6.58895705521472,13,104.739336492891,0.42654028436019,44.6346153846154,33.1538461538462,8.07772621809745,15.3333333333333,105.747126436782,0.39080459770115,68.2666666666667,55.4,7.39350180505415,5.5,74.5762711864407,0.23728813559322,38.0434782608696,29.1086956521739,7.84167289021658,2,28.5714285714286,0,39.1428571428571,27.7142857142857,8.47422680412371,-47.1428571428571,-114.424410540915,-0.65880721220527,-36,-24,-9,-51.5909090909091,-121.455323702515,-0.672017121455324,-36,-24,-9,-25.3235294117647,-119.91643454039,-0.632311977715877,-36,-24,-9,-38.05,-140.925925925926,-0.962962962962963,-30.6290322580645,-23.741935483871,-7.74048913043478,-48.8333333333333,-124.152542372881,-0.652542372881356,-15.4444444444444,-12,-7.72222222222222,-26.6,-124.299065420561,-0.649532710280374,-63.875,-50.25,-7.62686567164179,-120.25,-126.912928759894,-0.701846965699208,-36,-24,-9,-27.375,-146.979865771812,-0.818791946308725,-40.9655172413793,-28.1034482758621,-8.74601226993865,-4,-57.1428571428571,0,-52,-58,-5.37931034482759,-8.25,-82.5,-0.45,-44.9411764705882,-35.9117647058824,-7.50859950859951,-9.66666666666667,-78.3783783783784,-0.540540540540541,-32.551724137931,-24.4827586206897,-7.97746478873239
298,598042,6,Mumbai,7,4,0,1,0.5,-0.625,0.375,32.72,132.255456750202,0.949070331447049,24.8095238095238,17.7619047619048,8.38069705093834,52.1714285714286,118.0349062702,0.678733031674208,36,24,9,29.75,124.645717806531,0.686383240911892,36,24,9,42.9466666666667,134.376303712975,0.806007509386733,68.25,46.5,8.80645161290323,33.6078431372549,147.758620689655,0.958620689655172,49.28125,35.40625,8.35127978817299,35.05,127.454545454545,0.700606060606061,36,24,9,24.2307692307692,140.311804008909,0.979955456570156,32.5822784810127,27.2151898734177,7.18325581395349,12.4444444444444,98.2456140350877,0.508771929824561,35.3870967741936,25,8.49290322580645,26.3333333333333,85.8695652173913,0.521739130434783,22.578313253012,20.9156626506024,6.47695852534562,16,103.896103896104,0.467532467532467,23.6607142857143,18.5535714285714,7.65158806544754,2.8,40,0,34.2448979591837,27.6938775510204,7.41930729550479,-55.4666666666667,-123.625557206538,-0.701337295690936,-36,-24,-9,-53.2432432432432,-133.108108108108,-0.822972972972973,-36,-24,-9,-30.3913043478261,-129.205175600739,-0.78003696857671,-36,-24,-9,-49.304347826087,-118.992654774397,-0.631689401888772,-72.4,-46.8,-9.28205128205128,-36.8484848484848,-140.740740740741,-0.791666666666667,-36,-24,-9,-32,-128,-0.744,-19.4,-15.6,-7.46153846153846,-79.3333333333333,-114.423076923077,-0.653846153846154,-201.333333333333,-159,-7.59748427672956,-27.6666666666667,-143.103448275862,-1.03448275862069,-40.5454545454546,-31.2272727272727,-7.79039301310044,-21.0454545454545,-117.215189873418,-0.668354430379747,-31.219512195122,-24.2926829268293,-7.71084337349398,-10.5217391304348,-99.5884773662552,-0.551440329218107,-48.6862745098039,-39.0196078431373,-7.48643216080402,-5,-45.4545454545455,0,-97.125,-71.125,-8.19332161687171
299,598043,6,Pune,3,10,0.6,1,0.416666666666667,-0.111111111111111,0.666666666666667,54.3870967741936,122.796795338674,0.686088856518572,36,24,9,27.1111111111111,131.182795698925,0.729032258064516,36,24,9,40,135.731807031889,0.789043336058872,58.7142857142857,46.6428571428571,7.55283307810107,49.2,120.825147347741,0.660117878192534,36,24,9,50.5555555555556,137.948458817585,0.763011622031329,36,24,9,29.925,123.274974253347,0.62821833161689,40.5217391304348,31.7391304347826,7.66027397260274,29.5151515151515,129.006622516556,0.717880794701987,32.0142857142857,23.6857142857143,8.10977080820265,31.2962962962963,142.495784148398,0.839797639123103,36.9411764705882,27.078431372549,8.18537291817523,56.8,171.084337349398,1.04819277108434,29.7857142857143,24.25,7.36966126656848,14.1333333333333,107.070707070707,0.484848484848485,31.7361111111111,29.5833333333333,6.43661971830986,10.1666666666667,129.787234042553,0.723404255319149,27.3396226415094,20.1132075471698,8.15572232645403,-40.3243243243243,-130.021786492375,-0.768627450980392,-36,-24,-9,-32.7647058823529,-121.086956521739,-0.754347826086956,-67,-43,-9.34883720930233,-28.5333333333333,-115.675675675676,-0.681081081081081,-74,-48,-9.25,-26.695652173913,-132.900432900433,-0.865800865800866,-34.1304347826087,-28.1739130434783,-7.26851851851852,-54.6363636363636,-137.686139747995,-0.7262313860252,-60,-24,-15,-30,-187.5,-1.5,-101,-59,-10.271186440678,-23.25,-114.814814814815,-0.597530864197531,-53.75,-34.75,-9.28057553956834,-2,-66.6666666666667,0,-23.8125,-16.875,-8.46666666666667,-13.8888888888889,-102.459016393443,-0.557377049180328,-27.828125,-23.875,-6.9934554973822,-11,-90.4109589041096,-0.520547945205479,-43,-37.9090909090909,-6.80575539568345,-2.25,-29.0322580645161,0,-35.0681818181818,-27.4772727272727,-7.6575682382134
300,598044,6,Hyderabad,7,11,0,0,0.5,0.5,0.5,32.7254901960784,131.520882584712,0.939322301024429,24.8095238095238,17.7619047619048,8.38069705093834,50.9722222222222,117.854849068722,0.679511881824021,36,24,9,29.6811594202899,124.725943970767,0.686967113276492,36,24,9,44,135.467980295566,0.817733990147783,68.25,46.5,8.80645161290323,34,146.824724809483,0.95004233700254,49.75,35.59375,8.38630377524144,35.05,127.454545454545,0.700606060606061,36,24,9,24.2307692307692,140.311804008909,0.979955456570156,31.5609756097561,26.5121951219512,7.14259429622815,12.4444444444444,98.2456140350877,0.508771929824561,34.1212121212121,24.2121212121212,8.45556946182728,26.3333333333333,85.8695652173913,0.521739130434783,22.7738095238095,20.952380952381,6.52159090909091,16,103.896103896104,0.467532467532467,23.6034482758621,18.3275862068966,7.7271872060207,2.8,40,0,33.3333333333333,26.9607843137255,7.41818181818182,-145,-98.6394557823129,-0.408163265306122,-36,-24,-9,-39.3521126760563,-121.267361111111,-0.700520833333333,-65,-49,-7.95918367346939,-37.1428571428571,-129.224652087475,-0.771371769383698,-36,-24,-9,-27.5,-92.1787709497207,-0.346368715083799,-28,-24,-7,-18.1818181818182,-123.456790123457,-0.716049382716049,-76.6666666666667,-46,-10,-24.5,-131.838565022422,-0.780269058295964,-56.7692307692308,-39.3846153846154,-8.6484375,-45.3333333333333,-147.826086956522,-0.815217391304348,-94,-65.5,-8.61068702290076,-18.1818181818182,-113.636363636364,-0.522727272727273,-38.24,-28.96,-7.92265193370166,-15.1176470588235,-91.1347517730497,-0.347517730496454,-29.8987341772152,-24.6835443037975,-7.26769230769231,-10.5,-108.088235294118,-0.470588235294118,-37.3272727272727,-32.8545454545455,-6.81682346430548,-10.5,-63.6363636363636,-0.121212121212121,-45.969696969697,-33.3333333333333,-8.27454545454546
301,598045,6,Raipur,1,6,0.2,0,0.75,-0.642857142857143,0.5,37.8947368421053,114.649681528662,0.719745222929936,36,24,9,42.7631578947368,127.301214257736,0.708969839404622,36,24,9,38.1666666666667,147.456535737283,0.936252414681262,36.3448275862069,29.8275862068966,7.31098265895954,42.2045454545455,109.428403064231,0.583382439599293,55.4516129032258,43.0322580645161,7.73163418290855,27.7777777777778,123.762376237624,0.726072607260726,36,24,9,31.875,119.158878504673,0.719626168224299,36,24,9,16.375,129.064039408867,0.699507389162562,43.2564102564103,35.2564102564103,7.36145454545455,7,116.666666666667,0.666666666666667,37,18.8,11.8085106382979,13.3333333333333,137.931034482759,0.931034482758621,105.555555555556,82.1111111111111,7.71312584573748,21.5,89.5833333333333,0.416666666666667,37.6666666666667,35.5897435897436,6.35014409221902,8,88.8888888888889,0.388888888888889,38.3414634146341,29.0487804878049,7.91939546599496,-45.5151515151515,-122.014622258327,-0.703493095044679,-36,-24,-9,-37.5692307692308,-157.751937984496,-1.14728682170543,-35,-21.6666666666667,-9.69230769230769,-17.1818181818182,-98.4375,-0.614583333333333,-36,-24,-9,-49.4098360655738,-144.695151224196,-0.939030244839174,-36,-24,-9,-38,-133.333333333333,-0.807017543859649,-36,-24,-9,-29.3157894736842,-136.519607843137,-0.740196078431373,-36,-24,-9,-31.2142857142857,-121.557719054242,-0.617524339360223,-43.5,-33.9166666666667,-7.6953316953317,-5.33333333333333,-34.7826086956522,0,-77.7142857142857,-65.2857142857143,-7.14223194748359,-24.75,-139.43661971831,-0.816901408450704,-39.1875,-30.875,-7.61538461538462,-11.8888888888889,-115.05376344086,-0.774193548387097,-47.3023255813954,-35.4418604651163,-8.00787401574803,-13.3333333333333,-66.6666666666667,-0.3,-30.9661016949153,-23.7627118644068,-7.8188302425107
302,598046,6,Chennai,3,4,0,1,0.416666666666667,-0.625,0.4,26.804347826087,130.47619047619,0.728042328042328,36,24,9,52.84375,122.447501810282,0.685010861694424,36,24,9,40.7590361445783,135.536858974359,0.783653846153846,58.7142857142857,46.6428571428571,7.55283307810107,51.3888888888889,139.097744360902,0.773934837092732,36,24,9,31.2962962962963,142.495784148398,0.839797639123103,37.3333333333333,27.4313725490196,8.16583273766976,29.925,123.274974253347,0.62821833161689,40.2127659574468,31.5744680851064,7.64150943396226,48.6153846153846,120.495710200191,0.648236415633937,36,24,9,29.5151515151515,129.006622516556,0.717880794701987,31.8169014084507,23.6901408450704,8.05826397146254,56.8,171.084337349398,1.04819277108434,29.4827586206897,24.0344827586207,7.36011477761836,14.1333333333333,107.070707070707,0.484848484848485,32.0138888888889,29.75,6.45658263305322,10.1666666666667,129.787234042553,0.723404255319149,26.25,19.4642857142857,8.09174311926606,-40.6,-147.101449275362,-0.971014492753623,-36,-24,-9,-52.5625,-123.494860499266,-0.704845814977974,-36,-24,-9,-52.1052631578947,-132.707774798928,-0.819034852546917,-36,-24,-9,-48.6666666666667,-120.288362512873,-0.646755921730175,-78.8,-49.2,-9.60975609756098,-37.4117647058824,-141.648106904232,-0.799554565701559,-36,-24,-9,-29.2727272727273,-126.771653543307,-0.732283464566929,-19.4,-15.6,-7.46153846153846,-15.5384615384615,-109.189189189189,-0.454054054054054,-65.3333333333333,-40.3333333333333,-9.71900826446281,-20.75,-136.065573770492,-0.983606557377049,-40.6521739130435,-30.9130434782609,-7.89029535864979,-20.6521739130435,-117.283950617284,-0.666666666666667,-31.1325301204819,-24.144578313253,-7.73652694610779,-11.0833333333333,-103.100775193798,-0.581395348837209,-48.2115384615385,-38.7307692307692,-7.46871896722939,-5,-38.4615384615385,0,-99.125,-74.125,-8.02360876897133
303,598047,6,Pune,2,10,0.4,1,0.571428571428571,-0.111111111111111,0.666666666666667,34.9090909090909,119.131334022751,0.599793174767322,36,24,9,59.08,154.902988987939,1.20188778185632,33.9375,26.25,7.75714285714286,47.4027777777778,128.453142642078,0.715844937899887,80.5,53.75,8.98604651162791,44.3793103448276,152.307692307692,0.930177514792899,36,24,9,24.1304347826087,124.161073825503,0.662192393736018,25.7241379310345,20.7586206896552,7.43521594684385,32.5909090909091,125.130890052356,0.663176265270506,36,24,9,17,96.2264150943396,0.415094339622642,36,24,9,14.2941176470588,111.981566820277,0.497695852534562,44.5283018867925,32.9622641509434,8.10532341156268,15.3333333333333,105.747126436782,0.39080459770115,70.4,56.6,7.46289752650177,6,54.5454545454545,0,41.84375,36.53125,6.87254063301968,5.5,74.5762711864407,0.23728813559322,37.9787234042553,29,7.85766691122524,-39.92,-129.835212489159,-0.767562879444926,-36,-24,-9,-32.2571428571429,-121.528525296017,-0.76210979547901,-67,-43,-9.34883720930233,-26.75,-115.363881401617,-0.679245283018868,-74,-48,-9.25,-26.3857142857143,-132.877697841727,-0.866187050359712,-34.1304347826087,-28.1739130434783,-7.26851851851852,-53.7826086956522,-135.635964912281,-0.708333333333333,-60,-24,-15,-46.3333333333333,-123.281596452328,-0.58980044345898,-57.2666666666667,-43.5333333333333,-7.89280245022971,-22.2380952380952,-114.180929095355,-0.591687041564792,-59.5,-39.25,-9.09554140127389,-16.5555555555556,-102.054794520548,-0.534246575342466,-28.203125,-24.25,-6.97809278350515,-1,-100,0,-42.6666666666667,-32,-8,-2.75,-33.3333333333333,0,-36,-28.0227272727273,-7.70802919708029,-9.42857142857143,-89.1891891891892,-0.513513513513513,-42.304347826087,-37.304347826087,-6.8041958041958
