,Match_Id,Player_Id,cum_run_scored,cum_ball_faced,cum_four,cum_six,cum_dis,cum_run_conceded,cum_ball_thrown,cum_wicket,Batting_Average,Batting_Strike_Rate,Hard_Hitter,Economy_Rate,Bowling_Strike_Rate,Bowling_Average
6199,598020,178,416.0,356.0,35.0,18.0,15.0,74.0,48.0,0.0,27.733333333333334,1.1685393258426966,0.6966292134831461,9.25,48.0,74.0
6260,598023,178,416.0,356.0,35.0,18.0,15.0,74.0,48.0,0.0,27.733333333333334,1.1685393258426966,0.6966292134831461,9.25,48.0,74.0
10545,598043,178,428.0,370.0,36.0,18.0,15.0,74.0,48.0,0.0,28.533333333333335,1.1567567567567567,0.6810810810810811,9.25,48.0,74.0
10633,598047,178,428.0,371.0,36.0,18.0,16.0,74.0,48.0,0.0,26.75,1.1536388140161724,0.6792452830188679,9.25,48.0,74.0
2041,419145,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
2284,419156,181,1.0,2.0,0.0,0.0,0.0,24.0,24.0,1.0,1.0,0.5,0.0,6.0,24.0,24.0
4663,548332,181,2.0,3.0,0.0,0.0,1.0,51.0,42.0,1.0,2.0,0.6666666666666666,0.0,7.285714285714286,42.0,51.0
4858,548341,181,2.0,3.0,0.0,0.0,1.0,73.0,55.0,1.0,2.0,0.6666666666666666,0.0,7.963636363636364,55.0,73.0
4993,548349,181,2.0,3.0,0.0,0.0,1.0,90.0,80.0,1.0,2.0,0.6666666666666666,0.0,6.75,80.0,90.0
5122,548355,181,2.0,3.0,0.0,0.0,1.0,115.0,100.0,1.0,2.0,0.6666666666666666,0.0,6.9,100.0,115.0
5389,548367,181,2.0,3.0,0.0,0.0,1.0,145.0,118.0,1.0,2.0,0.6666666666666666,0.0,7.372881355932203,118.0,145.0
5495,548372,181,2.0,3.0,0.0,0.0,1.0,174.0,143.0,1.0,2.0,0.6666666666666666,0.0,7.300699300699301,143.0,174.0
1309,419112,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
1388,419116,183,12.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.6666666666666666,9.0,24.0,36.0
1474,419120,183,36.0,26.0,6.0,1.0,2.0,0.0,0.0,0.0,18.0,1.3846153846153846,1.1538461538461537,9.0,24.0,36.0
1541,419123,183,52.0,44.0,7.0,1.0,3.0,0.0,0.0,0.0,17.333333333333332,1.1818181818181819,0.7727272727272727,9.0,24.0,36.0
1673,419129,183,79.0,62.0,12.0,1.0,4.0,0.0,0.0,0.0,19.75,1.2741935483870968,0.8709677419354839,9.0,24.0,36.0
1728,419131,183,92.0,72.0,15.0,1.0,5.0,0.0,0.0,0.0,18.4,1.2777777777777777,0.9166666666666666,9.0,24.0,36.0
1783,419134,183,106.0,89.0,16.0,2.0,6.0,0.0,0.0,0.0,17.666666666666668,1.1910112359550562,0.8539325842696629,9.0,24.0,36.0
1900,419139,183,186.0,138.0,22.0,7.0,7.0,0.0,0.0,0.0,26.571428571428573,1.3478260869565217,0.9420289855072463,9.0,24.0,36.0
1966,419142,183,213.0,152.0,26.0,8.0,8.0,0.0,0.0,0.0,26.625,1.4013157894736843,1.0,9.0,24.0,36.0
2047,419146,183,307.0,207.0,34.0,14.0,8.0,0.0,0.0,0.0,38.375,1.4830917874396135,1.0628019323671498,9.0,24.0,36.0
2099,419148,183,308.0,212.0,34.0,14.0,9.0,0.0,0.0,0.0,34.22222222222222,1.4528301886792452,1.0377358490566038,9.0,24.0,36.0
2252,419155,183,352.0,249.0,38.0,15.0,9.0,0.0,0.0,0.0,39.111111111111114,1.4136546184738956,0.9718875502008032,9.0,24.0,36.0
2333,419159,183,352.0,254.0,38.0,15.0,10.0,0.0,0.0,0.0,35.2,1.3858267716535433,0.952755905511811,9.0,24.0,36.0
2421,419163,183,359.0,263.0,39.0,15.0,11.0,0.0,0.0,0.0,32.63636363636363,1.3650190114068441,0.935361216730038,9.0,24.0,36.0
2666,501206,183,377.0,285.0,42.0,15.0,12.0,0.0,0.0,0.0,31.416666666666668,1.3228070175438595,0.9052631578947369,9.0,24.0,36.0
2732,501209,183,406.0,315.0,44.0,16.0,13.0,0.0,0.0,0.0,31.23076923076923,1.288888888888889,0.8634920634920635,9.0,24.0,36.0
2936,501218,183,406.0,317.0,44.0,16.0,14.0,0.0,0.0,0.0,29.0,1.2807570977917981,0.8580441640378549,9.0,24.0,36.0
3000,501221,183,417.0,326.0,44.0,17.0,15.0,0.0,0.0,0.0,27.8,1.2791411042944785,0.852760736196319,9.0,24.0,36.0
3129,501228,183,419.0,330.0,44.0,17.0,16.0,0.0,0.0,0.0,26.1875,1.2696969696969698,0.8424242424242424,9.0,24.0,36.0
3217,501232,183,438.0,338.0,45.0,19.0,16.0,0.0,0.0,0.0,27.375,1.2958579881656804,0.8698224852071006,9.0,24.0,36.0
3293,501235,183,454.0,349.0,45.0,21.0,17.0,0.0,0.0,0.0,26.705882352941178,1.3008595988538683,0.8767908309455588,9.0,24.0,36.0
3346,501238,183,455.0,351.0,45.0,21.0,18.0,0.0,0.0,0.0,25.27777777777778,1.2962962962962963,0.8717948717948718,9.0,24.0,36.0
3456,501243,183,455.0,354.0,45.0,21.0,19.0,0.0,0.0,0.0,23.94736842105263,1.2853107344632768,0.864406779661017,9.0,24.0,36.0
3573,501248,183,468.0,368.0,46.0,22.0,20.0,0.0,0.0,0.0,23.4,1.2717391304347827,0.8586956521739131,9.0,24.0,36.0
3639,501251,183,475.0,378.0,47.0,22.0,21.0,0.0,0.0,0.0,22.61904761904762,1.2566137566137565,0.8465608465608465,9.0,24.0,36.0
3790,501258,183,476.0,385.0,47.0,22.0,22.0,0.0,0.0,0.0,21.636363636363637,1.2363636363636363,0.8311688311688312,9.0,24.0,36.0
3880,501262,183,501.0,399.0,50.0,24.0,23.0,0.0,0.0,0.0,21.782608695652176,1.255639097744361,0.8621553884711779,9.0,24.0,36.0
4217,548312,183,529.0,427.0,52.0,26.0,24.0,0.0,0.0,0.0,22.041666666666668,1.2388758782201406,0.8524590163934426,9.0,24.0,36.0
4279,548315,183,529.0,427.0,52.0,26.0,24.0,0.0,0.0,0.0,22.041666666666668,1.2388758782201406,0.8524590163934426,9.0,24.0,36.0
4410,548321,183,562.0,454.0,56.0,27.0,24.0,0.0,0.0,0.0,23.416666666666668,1.2378854625550662,0.8502202643171806,9.0,24.0,36.0
4520,548326,183,576.0,466.0,59.0,27.0,24.0,0.0,0.0,0.0,24.0,1.2360515021459229,0.8540772532188842,9.0,24.0,36.0
4609,548330,183,577.0,470.0,59.0,27.0,24.0,0.0,0.0,0.0,24.041666666666668,1.2276595744680852,0.8468085106382979,9.0,24.0,36.0
4694,548334,183,590.0,487.0,61.0,27.0,24.0,0.0,0.0,0.0,24.583333333333332,1.211498973305955,0.8336755646817249,9.0,24.0,36.0
4786,548338,183,654.0,534.0,63.0,32.0,24.0,0.0,0.0,0.0,27.25,1.2247191011235956,0.8314606741573034,9.0,24.0,36.0
4877,548342,183,665.0,540.0,63.0,33.0,24.0,0.0,0.0,0.0,27.708333333333332,1.2314814814814814,0.8333333333333334,9.0,24.0,36.0
4934,548347,183,665.0,540.0,63.0,33.0,24.0,0.0,0.0,0.0,27.708333333333332,1.2314814814814814,0.8333333333333334,9.0,24.0,36.0
4999,548350,183,670.0,544.0,63.0,33.0,24.0,0.0,0.0,0.0,27.916666666666668,1.2316176470588236,0.8272058823529411,9.0,24.0,36.0
5095,548354,183,681.0,555.0,63.0,34.0,24.0,0.0,0.0,0.0,28.375,1.227027027027027,0.8216216216216217,9.0,24.0,36.0
5264,548362,183,692.0,558.0,64.0,35.0,24.0,0.0,0.0,0.0,28.833333333333332,1.2401433691756272,0.8351254480286738,9.0,24.0,36.0
5414,548369,183,694.0,565.0,64.0,35.0,24.0,0.0,0.0,0.0,28.916666666666668,1.2283185840707964,0.8247787610619469,9.0,24.0,36.0
5537,548374,183,697.0,577.0,64.0,35.0,24.0,0.0,0.0,0.0,29.041666666666668,1.2079722703639515,0.8076256499133448,9.0,24.0,36.0
5596,548377,183,731.0,606.0,67.0,37.0,24.0,0.0,0.0,0.0,30.458333333333332,1.2062706270627064,0.8085808580858086,9.0,24.0,36.0
5647,548379,183,744.0,618.0,68.0,37.0,24.0,0.0,0.0,0.0,31.0,1.203883495145631,0.7993527508090615,9.0,24.0,36.0
5728,548383,183,749.0,624.0,69.0,37.0,24.0,0.0,0.0,0.0,31.208333333333332,1.2003205128205128,0.7980769230769231,9.0,24.0,36.0
5775,548385,183,777.0,652.0,73.0,38.0,24.0,0.0,0.0,0.0,32.375,1.1917177914110428,0.7975460122699386,9.0,24.0,36.0
5812,598003,183,784.0,657.0,73.0,39.0,24.0,0.0,0.0,0.0,32.666666666666664,1.1933028919330289,0.8006088280060882,9.0,24.0,36.0
5890,598006,183,793.0,666.0,74.0,39.0,24.0,0.0,0.0,0.0,33.041666666666664,1.1906906906906907,0.7957957957957958,9.0,24.0,36.0
8329,729306,183,931.0,809.0,81.0,44.0,36.0,0.0,0.0,0.0,25.86111111111111,1.1508034610630409,0.7268232385661311,9.0,24.0,36.0
8497,729322,183,931.0,809.0,81.0,44.0,36.0,0.0,0.0,0.0,25.86111111111111,1.1508034610630409,0.7268232385661311,9.0,24.0,36.0
8585,733982,183,941.0,813.0,83.0,44.0,36.0,0.0,0.0,0.0,26.13888888888889,1.1574415744157442,0.7330873308733087,9.0,24.0,36.0
8715,733994,183,956.0,824.0,84.0,45.0,37.0,0.0,0.0,0.0,25.83783783783784,1.1601941747572815,0.7354368932038835,9.0,24.0,36.0
8767,733998,183,973.0,843.0,85.0,45.0,38.0,0.0,0.0,0.0,25.605263157894736,1.1542111506524317,0.7236061684460261,9.0,24.0,36.0
8848,734006,183,986.0,846.0,85.0,47.0,38.0,0.0,0.0,0.0,25.94736842105263,1.16548463356974,0.735224586288416,9.0,24.0,36.0
8912,734012,183,993.0,849.0,85.0,48.0,38.0,0.0,0.0,0.0,26.13157894736842,1.1696113074204948,0.7396937573616019,9.0,24.0,36.0
9000,734020,183,1072.0,885.0,89.0,55.0,38.0,0.0,0.0,0.0,28.210526315789473,1.2112994350282487,0.7751412429378531,9.0,24.0,36.0
9073,734026,183,1094.0,909.0,90.0,57.0,39.0,0.0,0.0,0.0,28.05128205128205,1.2035203520352036,0.7722772277227723,9.0,24.0,36.0
9159,734034,183,1118.0,929.0,90.0,59.0,40.0,0.0,0.0,0.0,27.95,1.2034445640473628,0.7685683530678149,9.0,24.0,36.0
9242,734042,183,1137.0,947.0,90.0,60.0,41.0,0.0,0.0,0.0,27.73170731707317,1.2006335797254488,0.7602956705385427,9.0,24.0,36.0
9469,829716,183,1163.0,970.0,95.0,61.0,42.0,0.0,0.0,0.0,27.69047619047619,1.1989690721649484,0.7690721649484537,9.0,24.0,36.0
9563,829724,183,1178.0,981.0,95.0,62.0,43.0,0.0,0.0,0.0,27.3953488372093,1.2008154943934761,0.7665647298674821,9.0,24.0,36.0
9639,829732,183,1178.0,981.0,95.0,62.0,43.0,0.0,0.0,0.0,27.3953488372093,1.2008154943934761,0.7665647298674821,9.0,24.0,36.0
9690,829736,183,1203.0,1013.0,98.0,62.0,44.0,0.0,0.0,0.0,27.34090909090909,1.1875616979269497,0.7541954590325765,9.0,24.0,36.0
9815,829748,183,1215.0,1023.0,99.0,62.0,45.0,0.0,0.0,0.0,27.0,1.187683284457478,0.750733137829912,9.0,24.0,36.0
9913,829756,183,1233.0,1031.0,100.0,64.0,46.0,0.0,0.0,0.0,26.804347826086957,1.1959262851600387,0.7604267701260912,9.0,24.0,36.0
9948,829764,183,1242.0,1040.0,100.0,64.0,47.0,0.0,0.0,0.0,26.425531914893618,1.1942307692307692,0.7538461538461538,9.0,24.0,36.0
10080,829778,183,1270.0,1066.0,103.0,64.0,48.0,0.0,0.0,0.0,26.458333333333332,1.1913696060037524,0.7467166979362101,9.0,24.0,36.0
10175,829786,183,1290.0,1078.0,106.0,65.0,49.0,0.0,0.0,0.0,26.3265306122449,1.1966604823747682,0.7551020408163265,9.0,24.0,36.0
10235,829792,183,1290.0,1081.0,106.0,65.0,50.0,0.0,0.0,0.0,25.8,1.1933395004625347,0.7530064754856615,9.0,24.0,36.0
6458,829798,183,793.0,667.0,74.0,39.0,24.0,0.0,0.0,0.0,33.041666666666664,1.1889055472263867,0.7946026986506747,9.0,24.0,36.0
6516,829804,183,793.0,667.0,74.0,39.0,24.0,0.0,0.0,0.0,33.041666666666664,1.1889055472263867,0.7946026986506747,9.0,24.0,36.0
6610,829812,183,795.0,670.0,74.0,39.0,25.0,0.0,0.0,0.0,31.8,1.1865671641791045,0.7910447761194029,9.0,24.0,36.0
6693,829820,183,795.0,670.0,74.0,39.0,25.0,0.0,0.0,0.0,31.8,1.1865671641791045,0.7910447761194029,9.0,24.0,36.0
6873,980912,183,795.0,671.0,74.0,39.0,26.0,0.0,0.0,0.0,30.576923076923077,1.1847988077496274,0.789865871833085,9.0,24.0,36.0
6957,980920,183,795.0,675.0,74.0,39.0,27.0,0.0,0.0,0.0,29.444444444444443,1.1777777777777778,0.7851851851851852,9.0,24.0,36.0
7056,980928,183,832.0,703.0,76.0,41.0,28.0,0.0,0.0,0.0,29.714285714285715,1.1834992887624467,0.7823613086770982,9.0,24.0,36.0
7123,980934,183,832.0,703.0,76.0,41.0,28.0,0.0,0.0,0.0,29.714285714285715,1.1834992887624467,0.7823613086770982,9.0,24.0,36.0
7186,980940,183,832.0,703.0,76.0,41.0,28.0,0.0,0.0,0.0,29.714285714285715,1.1834992887624467,0.7823613086770982,9.0,24.0,36.0
7266,980948,183,834.0,705.0,76.0,41.0,28.0,0.0,0.0,0.0,29.785714285714285,1.1829787234042553,0.7801418439716312,9.0,24.0,36.0
7374,980958,183,852.0,726.0,76.0,42.0,29.0,0.0,0.0,0.0,29.379310344827587,1.1735537190082646,0.7658402203856749,9.0,24.0,36.0
7538,980972,183,853.0,729.0,76.0,42.0,30.0,0.0,0.0,0.0,28.433333333333334,1.1700960219478738,0.7626886145404664,9.0,24.0,36.0
7607,980978,183,862.0,735.0,77.0,42.0,30.0,0.0,0.0,0.0,28.733333333333334,1.1727891156462584,0.7619047619047619,9.0,24.0,36.0
7662,980984,183,862.0,735.0,77.0,42.0,30.0,0.0,0.0,0.0,28.733333333333334,1.1727891156462584,0.7619047619047619,9.0,24.0,36.0
7706,980988,183,869.0,740.0,78.0,42.0,31.0,0.0,0.0,0.0,28.032258064516128,1.1743243243243244,0.7621621621621621,9.0,24.0,36.0
7805,980996,183,876.0,749.0,79.0,42.0,32.0,0.0,0.0,0.0,27.375,1.1695594125500668,0.7583444592790387,9.0,24.0,36.0
7926,981008,183,876.0,749.0,79.0,42.0,32.0,0.0,0.0,0.0,27.375,1.1695594125500668,0.7583444592790387,9.0,24.0,36.0
7996,981014,183,892.0,763.0,79.0,43.0,32.0,0.0,0.0,0.0,27.875,1.1690694626474443,0.7522935779816514,9.0,24.0,36.0
8058,981020,183,907.0,788.0,80.0,43.0,33.0,0.0,0.0,0.0,27.484848484848484,1.151015228426396,0.733502538071066,9.0,24.0,36.0
8089,981022,183,914.0,797.0,80.0,43.0,34.0,0.0,0.0,0.0,26.88235294117647,1.1468005018820577,0.7252195734002509,9.0,24.0,36.0
8102,981024,183,924.0,805.0,80.0,44.0,35.0,0.0,0.0,0.0,26.4,1.1478260869565218,0.7254658385093168,9.0,24.0,36.0
1370,419115,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,36.0
1430,419118,185,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.5,0.0,9.0,24.0,36.0
1510,419121,185,36.0,32.0,5.0,0.0,2.0,0.0,0.0,0.0,18.0,1.125,0.625,9.0,24.0,36.0
1619,419126,185,50.0,38.0,6.0,1.0,2.0,0.0,0.0,0.0,25.0,1.3157894736842106,0.7894736842105263,9.0,24.0,36.0
1661,419128,185,50.0,41.0,6.0,1.0,3.0,0.0,0.0,0.0,16.666666666666668,1.2195121951219512,0.7317073170731707,9.0,24.0,36.0
1792,419134,185,53.0,48.0,6.0,1.0,4.0,0.0,0.0,0.0,13.25,1.1041666666666667,0.625,9.0,24.0,36.0
1876,419138,185,95.0,76.0,10.0,3.0,5.0,0.0,0.0,0.0,19.0,1.25,0.7631578947368421,9.0,24.0,36.0
1958,419142,185,173.0,115.0,14.0,9.0,6.0,0.0,0.0,0.0,28.833333333333332,1.5043478260869565,0.9565217391304348,9.0,24.0,36.0
2068,419147,185,300.0,171.0,22.0,20.0,7.0,0.0,0.0,0.0,42.857142857142854,1.7543859649122806,1.2163742690058479,9.0,24.0,36.0
2178,419152,185,314.0,188.0,24.0,20.0,8.0,0.0,0.0,0.0,39.25,1.6702127659574468,1.148936170212766,9.0,24.0,36.0
2320,419158,185,337.0,201.0,25.0,21.0,9.0,0.0,0.0,0.0,37.44444444444444,1.6766169154228856,1.1243781094527363,9.0,24.0,36.0
2354,419160,185,387.0,241.0,29.0,23.0,9.0,0.0,0.0,0.0,43.0,1.6058091286307055,1.053941908713693,9.0,24.0,36.0
2447,419164,185,404.0,252.0,32.0,23.0,10.0,0.0,0.0,0.0,40.4,1.6031746031746033,1.0555555555555556,9.0,24.0,36.0
2530,419168,185,417.0,263.0,34.0,23.0,11.0,0.0,0.0,0.0,37.90909090909091,1.585551330798479,1.0418250950570342,9.0,24.0,36.0
2574,419170,185,432.0,273.0,35.0,24.0,12.0,0.0,0.0,0.0,36.0,1.5824175824175823,1.0402930402930404,9.0,24.0,36.0
2597,501203,185,458.0,292.0,36.0,26.0,13.0,0.0,0.0,0.0,35.23076923076923,1.5684931506849316,1.0273972602739727,9.0,24.0,36.0
2773,501211,185,462.0,296.0,37.0,26.0,14.0,0.0,0.0,0.0,33.0,1.5608108108108107,1.027027027027027,9.0,24.0,36.0
2883,501216,185,536.0,339.0,43.0,30.0,15.0,0.0,0.0,0.0,35.733333333333334,1.5811209439528024,1.0383480825958702,9.0,24.0,36.0
2971,501220,185,567.0,360.0,46.0,32.0,16.0,0.0,0.0,0.0,35.4375,1.575,1.0444444444444445,9.0,24.0,36.0
3087,501226,185,595.0,378.0,52.0,32.0,17.0,0.0,0.0,0.0,35.0,1.5740740740740742,1.0582010582010581,9.0,24.0,36.0
3190,501231,185,607.0,387.0,53.0,33.0,18.0,0.0,0.0,0.0,33.72222222222222,1.5684754521963824,1.0594315245478036,9.0,24.0,36.0
3243,501233,185,638.0,416.0,55.0,34.0,19.0,0.0,0.0,0.0,33.578947368421055,1.5336538461538463,1.0192307692307692,9.0,24.0,36.0
3410,501241,185,669.0,447.0,56.0,35.0,20.0,0.0,0.0,0.0,33.45,1.4966442953020134,0.970917225950783,9.0,24.0,36.0
3507,501245,185,672.0,461.0,56.0,35.0,21.0,0.0,0.0,0.0,32.0,1.4577006507592192,0.9414316702819957,9.0,24.0,36.0
3609,501250,185,677.0,467.0,57.0,35.0,22.0,0.0,0.0,0.0,30.772727272727273,1.4496788008565311,0.9379014989293362,9.0,24.0,36.0
3697,501254,185,682.0,481.0,57.0,35.0,23.0,0.0,0.0,0.0,29.652173913043477,1.4178794178794178,0.9106029106029107,9.0,24.0,36.0
3785,501258,185,735.0,521.0,59.0,38.0,24.0,0.0,0.0,0.0,30.625,1.4107485604606527,0.8905950095969289,9.0,24.0,36.0
3961,501266,185,770.0,554.0,61.0,40.0,25.0,0.0,0.0,0.0,30.8,1.3898916967509025,0.8736462093862816,9.0,24.0,36.0
4049,501271,185,786.0,565.0,64.0,40.0,26.0,0.0,0.0,0.0,30.23076923076923,1.391150442477876,0.8778761061946903,9.0,24.0,36.0
4099,501273,185,792.0,574.0,65.0,40.0,27.0,0.0,0.0,0.0,29.333333333333332,1.3797909407665505,0.8710801393728222,9.0,24.0,36.0
4159,501276,185,797.0,579.0,66.0,40.0,28.0,0.0,0.0,0.0,28.464285714285715,1.3765112262521588,0.8704663212435233,9.0,24.0,36.0
4181,548311,185,892.0,631.0,70.0,46.0,29.0,0.0,0.0,0.0,30.75862068965517,1.4136291600633915,0.8811410459587956,9.0,24.0,36.0
4290,548316,185,902.0,648.0,71.0,46.0,30.0,0.0,0.0,0.0,30.066666666666666,1.3919753086419753,0.8641975308641975,9.0,24.0,36.0
4401,548321,185,904.0,653.0,71.0,46.0,30.0,0.0,0.0,0.0,30.133333333333333,1.3843797856049005,0.8575803981623277,9.0,24.0,36.0
4454,548323,185,904.0,653.0,71.0,46.0,30.0,0.0,0.0,0.0,30.133333333333333,1.3843797856049005,0.8575803981623277,9.0,24.0,36.0
4533,548327,185,915.0,668.0,72.0,46.0,30.0,0.0,0.0,0.0,30.5,1.3697604790419162,0.844311377245509,9.0,24.0,36.0
5149,548357,185,923.0,679.0,72.0,46.0,30.0,0.0,0.0,0.0,30.766666666666666,1.3593519882179677,0.8306332842415317,9.0,24.0,36.0
5214,548360,185,937.0,690.0,74.0,46.0,30.0,0.0,0.0,0.0,31.233333333333334,1.3579710144927537,0.8289855072463768,9.0,24.0,36.0
5355,548366,185,978.0,720.0,78.0,49.0,30.0,0.0,0.0,0.0,32.6,1.3583333333333334,0.8416666666666667,9.0,24.0,36.0
5420,548369,185,978.0,725.0,78.0,49.0,30.0,0.0,0.0,0.0,32.6,1.3489655172413793,0.8358620689655173,9.0,24.0,36.0
5509,548373,185,1026.0,766.0,83.0,50.0,30.0,0.0,0.0,0.0,34.2,1.3394255874673628,0.825065274151436,9.0,24.0,36.0
5566,548376,185,1062.0,791.0,88.0,51.0,30.0,0.0,0.0,0.0,35.4,1.3426042983565107,0.831858407079646,9.0,24.0,36.0
5742,548384,185,1072.0,805.0,90.0,51.0,30.0,0.0,0.0,0.0,35.733333333333334,1.3316770186335403,0.8273291925465839,9.0,24.0,36.0
5764,548385,185,1073.0,810.0,90.0,51.0,30.0,0.0,0.0,0.0,35.766666666666666,1.3246913580246913,0.8222222222222222,9.0,24.0,36.0
5787,548386,185,1186.0,871.0,105.0,55.0,30.0,0.0,0.0,0.0,39.53333333333333,1.3616532721010333,0.8610792192881745,9.0,24.0,36.0
5905,598007,185,1228.0,903.0,109.0,56.0,30.0,0.0,0.0,0.0,40.93333333333333,1.3599114064230344,0.8549280177187154,9.0,24.0,36.0
6017,598012,185,1233.0,911.0,109.0,56.0,30.0,0.0,0.0,0.0,41.1,1.353457738748628,0.8474204171240395,9.0,24.0,36.0
6124,598017,185,1283.0,963.0,112.0,57.0,30.0,0.0,0.0,0.0,42.766666666666666,1.332294911734164,0.8203530633437176,9.0,24.0,36.0
6190,598020,185,1285.0,969.0,112.0,57.0,30.0,0.0,0.0,0.0,42.833333333333336,1.326109391124871,0.8152734778121775,9.0,24.0,36.0
6293,598025,185,1309.0,992.0,114.0,58.0,30.0,0.0,0.0,0.0,43.63333333333333,1.3195564516129032,0.8104838709677419,9.0,24.0,36.0
6349,598027,185,1327.0,1005.0,117.0,58.0,30.0,0.0,0.0,0.0,44.233333333333334,1.3203980099502488,0.8119402985074626,9.0,24.0,36.0
10280,598031,185,2222.0,1774.0,213.0,80.0,64.0,49.0,36.0,0.0,34.71875,1.2525366403607667,0.7508455467869222,8.166666666666666,36.0,49.0
10371,598035,185,2225.0,1779.0,213.0,80.0,65.0,49.0,36.0,0.0,34.23076923076923,1.2507026419336706,0.7487352445193929,8.166666666666666,36.0,49.0
10722,598051,185,2243.0,1801.0,215.0,80.0,66.0,49.0,36.0,0.0,33.984848484848484,1.2454192115491394,0.7440310938367574,8.166666666666666,36.0,49.0
10825,598056,185,2245.0,1805.0,215.0,80.0,67.0,49.0,36.0,0.0,33.507462686567166,1.2437673130193905,0.7423822714681441,8.166666666666666,36.0,49.0
10979,598063,185,2274.0,1825.0,217.0,83.0,68.0,49.0,36.0,0.0,33.44117647058823,1.246027397260274,0.7484931506849315,8.166666666666666,36.0,49.0
11067,598067,185,2329.0,1875.0,223.0,83.0,69.0,49.0,36.0,0.0,33.7536231884058,1.2421333333333333,0.7413333333333333,8.166666666666666,36.0,49.0
11203,598073,185,2360.0,1898.0,226.0,84.0,70.0,49.0,36.0,0.0,33.714285714285715,1.2434141201264488,0.7418335089567967,8.166666666666666,36.0,49.0
11243,598075,185,2392.0,1917.0,228.0,86.0,71.0,49.0,36.0,0.0,33.690140845070424,1.2477829942618675,0.7449139280125195,8.166666666666666,36.0,49.0
11320,598078,185,2415.0,1937.0,230.0,86.0,72.0,49.0,36.0,0.0,33.541666666666664,1.2467733608673206,0.7413526071244192,8.166666666666666,36.0,49.0
11353,729286,185,2433.0,1957.0,232.0,86.0,73.0,49.0,36.0,0.0,33.32876712328767,1.2432294328053142,0.7378640776699029,8.166666666666666,36.0,49.0
8191,729294,185,1834.0,1413.0,175.0,70.0,45.0,8.0,6.0,0.0,40.75555555555555,1.2979476291578202,0.7926397735314933,8.0,24.0,32.0
8238,729298,185,1834.0,1415.0,175.0,70.0,46.0,8.0,6.0,0.0,39.869565217391305,1.296113074204947,0.7915194346289752,8.0,24.0,32.0
8320,729306,185,1845.0,1427.0,177.0,70.0,47.0,21.0,12.0,0.0,39.255319148936174,1.2929222144358794,0.7904695164681149,10.5,24.0,42.0
8414,729314,185,1897.0,1467.0,184.0,71.0,48.0,21.0,12.0,0.0,39.520833333333336,1.2931152010906612,0.7920927062031357,10.5,24.0,42.0
8559,733980,185,1937.0,1501.0,188.0,72.0,49.0,21.0,12.0,0.0,39.53061224489796,1.290473017988008,0.7888074616922052,10.5,24.0,42.0
8625,733986,185,1950.0,1512.0,189.0,72.0,50.0,21.0,12.0,0.0,39.0,1.2896825396825398,0.7857142857142857,10.5,24.0,42.0
8669,733990,185,1985.0,1542.0,191.0,73.0,51.0,21.0,12.0,0.0,38.92156862745098,1.287289234760052,0.7795071335927367,10.5,24.0,42.0
8894,734010,185,2009.0,1562.0,193.0,74.0,52.0,21.0,12.0,0.0,38.63461538461539,1.2861715749039693,0.7784891165172856,10.5,24.0,42.0
9042,734024,185,2010.0,1565.0,193.0,74.0,53.0,21.0,12.0,0.0,37.924528301886795,1.2843450479233227,0.7769968051118211,10.5,24.0,42.0
9185,734036,185,2015.0,1573.0,194.0,74.0,54.0,21.0,12.0,0.0,37.31481481481482,1.28099173553719,0.775588048315321,10.5,24.0,42.0
9448,829714,185,2023.0,1585.0,194.0,74.0,55.0,21.0,12.0,0.0,36.78181818181818,1.2763406940063091,0.7697160883280757,10.5,24.0,42.0
9526,829722,185,2060.0,1617.0,198.0,75.0,56.0,21.0,12.0,0.0,36.785714285714285,1.2739641311069883,0.7680890538033395,10.5,24.0,42.0
9614,829730,185,2095.0,1646.0,204.0,75.0,57.0,21.0,12.0,0.0,36.75438596491228,1.2727825030376672,0.7691373025516404,10.5,24.0,42.0
9702,829738,185,2114.0,1664.0,206.0,76.0,58.0,21.0,12.0,0.0,36.44827586206897,1.2704326923076923,0.7692307692307693,10.5,24.0,42.0
9798,829746,185,2114.0,1668.0,206.0,76.0,59.0,21.0,12.0,0.0,35.83050847457627,1.2673860911270982,0.7673860911270983,10.5,24.0,42.0
9927,829758,185,2135.0,1686.0,206.0,78.0,60.0,21.0,12.0,0.0,35.583333333333336,1.2663107947805456,0.7663107947805456,10.5,24.0,42.0
9952,829764,185,2169.0,1718.0,210.0,79.0,61.0,21.0,12.0,0.0,35.557377049180324,1.2625145518044238,0.7648428405122235,10.5,24.0,42.0
10103,829780,185,2181.0,1734.0,210.0,79.0,62.0,37.0,30.0,0.0,35.17741935483871,1.2577854671280277,0.7577854671280276,7.4,30.0,37.0
